id,aspect,level,key_behaviour,score
p38,Pemantauan Kinerja Akun,1,Mencatat status akun secara berkala sesuai format yang ditentukan,2
p38,Pemantauan Kinerja Akun,1,Melaporkan perkembangan tanpa diminta atasan,1
p38,Pemantauan Kinerja Akun,1,Mengenali ketika sebuah komitmen belum terpenuhi,2
p38,Pemantauan Kinerja Akun,2,Meninjau pemakaian dan pencapaian klien pada setiap periode,2
p38,Pemantauan Kinerja Akun,2,Membandingkan realisasi dengan target yang disepakati,1
p38,Pemantauan Kinerja Akun,2,Menandai penyimpangan yang perlu perhatian lebih lanjut,3
p38,Pemantauan Kinerja Akun,3,Mengevaluasi kesenjangan antara yang dijanjikan dan yang terealisasi,3
p38,Pemantauan Kinerja Akun,3,Menelusuri penyebab penyimpangan hingga ke akarnya,3
p38,Pemantauan Kinerja Akun,3,Menyesuaikan rencana kerja akun berdasarkan hasil evaluasi,1
p38,Pemantauan Kinerja Akun,4,Memimpin tinjauan kinerja berkala bersama klien secara terstruktur,2
p38,Pemantauan Kinerja Akun,4,Mengevaluasi efektivitas tindakan koreksi yang sudah dijalankan,3
p38,Pemantauan Kinerja Akun,4,Mengidentifikasi pola lintas akun yang menandakan masalah sistemik,2
p38,Pemantauan Kinerja Akun,5,Menetapkan kerangka evaluasi untuk seluruh portofolio akun,3
p38,Pemantauan Kinerja Akun,5,Menghubungkan hasil pemantauan dengan keputusan alokasi sumber daya,3
p38,Pemantauan Kinerja Akun,5,Membangun disiplin evaluasi berbasis bukti di dalam tim,2
p38,Koordinasi Lintas Fungsi,1,Meneruskan permintaan klien ke tim terkait dengan informasi lengkap,5
p38,Koordinasi Lintas Fungsi,1,Menghadiri koordinasi internal sesuai jadwal,3
p38,Koordinasi Lintas Fungsi,1,Memberi kabar kepada klien setelah menerima jawaban internal,5
p38,Koordinasi Lintas Fungsi,2,Memastikan tindak lanjut internal berjalan tanpa perlu diingatkan klien,5
p38,Koordinasi Lintas Fungsi,2,Menyelaraskan ekspektasi waktu antara klien dan tim pelaksana,5
p38,Koordinasi Lintas Fungsi,2,Mendokumentasikan kesepakatan lintas tim secara tertulis,5
p38,Koordinasi Lintas Fungsi,3,Mengoordinasikan beberapa tim sekaligus untuk menyelesaikan isu klien,5
p38,Koordinasi Lintas Fungsi,3,Menengahi perbedaan prioritas antara klien dan tim internal,4
p38,Koordinasi Lintas Fungsi,3,Menjaga satu sumber kebenaran informasi untuk akun yang dipegang,3
p38,Koordinasi Lintas Fungsi,4,Menyelaraskan rencana pengembangan internal dengan rencana bisnis klien,4
p38,Koordinasi Lintas Fungsi,4,Mengelola ketergantungan antar tim pada implementasi berskala besar,5
p38,Koordinasi Lintas Fungsi,4,Mengangkat hambatan struktural ke tingkat yang bisa memutuskan,5
p38,Koordinasi Lintas Fungsi,5,Membangun mekanisme kolaborasi lintas fungsi untuk akun besar,4
p38,Koordinasi Lintas Fungsi,5,Menetapkan model tata kelola akun yang dipakai seluruh tim,5
p38,Koordinasi Lintas Fungsi,5,Menyelaraskan tujuan komersial dan operasional di tingkat organisasi,5
p38,Kepekaan Sosial,1,Mengenali kepuasan atau ketidakpuasan yang dinyatakan secara terbuka,1
p38,Kepekaan Sosial,1,Menyesuaikan sikap ketika lawan bicara terlihat tidak nyaman,1
p38,Kepekaan Sosial,1,Menanyakan kabar dan kondisi klien secara wajar,1
p38,Kepekaan Sosial,2,Menangkap perubahan sikap klien dari satu interaksi ke interaksi berikutnya,2
p38,Kepekaan Sosial,2,Mengenali kapan bukan waktu yang tepat untuk membahas komersial,1
p38,Kepekaan Sosial,2,Membedakan keberatan yang serius dari basa-basi,3
p38,Kepekaan Sosial,3,Membaca dinamika hubungan antar pihak di dalam organisasi klien,2
p38,Kepekaan Sosial,3,Mengenali motivasi personal di balik posisi yang diambil seseorang,3
p38,Kepekaan Sosial,3,Menyesuaikan pendekatan berdasarkan tekanan yang sedang dihadapi kontak,2
p38,Kepekaan Sosial,4,Mengenali pergeseran kekuasaan internal klien sebelum berdampak pada akun,1
p38,Kepekaan Sosial,4,Mendeteksi ketidakpuasan yang tidak pernah diucapkan secara langsung,2
p38,Kepekaan Sosial,4,Mengelola hubungan dengan pihak yang berseberangan tanpa kehilangan salah satunya,1
p38,Kepekaan Sosial,5,Memandu tim membaca peta politik pada akun strategis,2
p38,Kepekaan Sosial,5,Merancang strategi hubungan multi-pihak untuk akun besar,3
p38,Kepekaan Sosial,5,Menjadi rujukan dalam menangani situasi antarpribadi yang sensitif,2
p38,Inisiatif,1,Mengerjakan daftar prospek yang diberikan hingga tuntas,1
p38,Inisiatif,1,Melaporkan peluang yang ditemukan secara tidak sengaja,3
p38,Inisiatif,1,Meminta pekerjaan tambahan ketika target harian selesai,2
p38,Inisiatif,2,Mencari prospek tambahan dari sumber yang sudah tersedia,1
p38,Inisiatif,2,Mengusulkan perbaikan kecil pada materi atau proses penjualan,3
p38,Inisiatif,2,Menindaklanjuti peluang lintas produk tanpa diminta,3
p38,Inisiatif,3,Menyusun daftar target sendiri berdasarkan riset segmen,2
p38,Inisiatif,3,Menguji pendekatan baru dan mengukur hasilnya secara mandiri,1
p38,Inisiatif,3,Mengambil alih akun bermasalah sebelum menjadi eskalasi,1
p38,Inisiatif,4,Membuka kanal atau segmen baru atas inisiatif sendiri,3
p38,Inisiatif,4,Membangun kemitraan eksternal yang menghasilkan aliran prospek,1
p38,Inisiatif,4,Menginisiasi proyek lintas fungsi untuk mengatasi hambatan penjualan,2
p38,Inisiatif,5,Menciptakan peluang pasar baru yang berkembang menjadi lini bisnis,1
p38,Inisiatif,5,Mendorong perubahan strategi komersial berdasarkan temuan lapangan,1
p38,Inisiatif,5,Membangun budaya proaktif yang direplikasi tim lain,1
p38,Ketahanan Tekanan,1,Tetap menjalankan tugas rutin ketika target belum tercapai,3
p38,Ketahanan Tekanan,1,Menerima umpan balik korektif tanpa sikap defensif,4
p38,Ketahanan Tekanan,1,Meminta bantuan ketika beban terasa berlebihan,2
p38,Ketahanan Tekanan,2,Menjaga kualitas kerja saat menghadapi penolakan berulang,3
p38,Ketahanan Tekanan,2,Memisahkan penolakan atas produk dari penilaian pribadi,2
p38,Ketahanan Tekanan,2,Menjaga profesionalisme saat berhadapan dengan klien yang keras,2
p38,Ketahanan Tekanan,3,Tetap tenang dan terstruktur ketika kesepakatan besar batal mendadak,2
p38,Ketahanan Tekanan,3,Mengelola beban akhir kuartal tanpa penurunan kualitas,4
p38,Ketahanan Tekanan,3,Memulihkan diri dengan cepat setelah kemunduran signifikan,3
p38,Ketahanan Tekanan,4,Menjaga performa dan kejernihan berpikir saat tekanan target tinggi,4
p38,Ketahanan Tekanan,4,Menstabilkan rekan kerja yang sedang mengalami tekanan berat,2
p38,Ketahanan Tekanan,4,Mengambil keputusan sulit di bawah ketidakpastian informasi,3
p38,Ketahanan Tekanan,5,Menjadi penstabil tim saat krisis komersial atau perubahan besar,4
p38,Ketahanan Tekanan,5,Merancang mekanisme kerja yang mengurangi tekanan struktural tim,3
p38,Ketahanan Tekanan,5,Menjaga arah jangka panjang ketika tekanan jangka pendek memuncak,4
p38,Pelaporan & Standar Akuntansi,1,Mencatat transaksi sesuai klasifikasi yang berlaku,1
p38,Pelaporan & Standar Akuntansi,1,Menyiapkan berkas pendukung yang lengkap,3
p38,Pelaporan & Standar Akuntansi,1,Mengikuti tenggat pelaporan yang ditetapkan,1
p38,Pelaporan & Standar Akuntansi,2,Menyusun rekonsiliasi akun secara mandiri,1
p38,Pelaporan & Standar Akuntansi,2,Menemukan selisih pencatatan dan menelusurinya,3
p38,Pelaporan & Standar Akuntansi,2,Menyiapkan bagian laporan berkala tanpa didampingi,2
p38,Pelaporan & Standar Akuntansi,3,Menyusun laporan keuangan utuh untuk satu periode,3
p38,Pelaporan & Standar Akuntansi,3,Menerapkan standar akuntansi pada transaksi yang tidak lazim,1
p38,Pelaporan & Standar Akuntansi,3,Menjelaskan isi laporan kepada pihak non-keuangan,1
p38,Pelaporan & Standar Akuntansi,4,Menilai dampak perubahan standar terhadap pelaporan perusahaan,3
p38,Pelaporan & Standar Akuntansi,4,Menyusun kebijakan akuntansi internal,3
p38,Pelaporan & Standar Akuntansi,4,Memimpin proses tutup buku lintas unit,2
p38,Pelaporan & Standar Akuntansi,5,Menetapkan kerangka pelaporan keuangan perusahaan,2
p38,Pelaporan & Standar Akuntansi,5,Menjadi rujukan penafsiran standar bagi seluruh unit,3
p38,Pelaporan & Standar Akuntansi,5,Menjaga kepercayaan auditor dan pemangku kepentingan luar,2
p38,Analisis & Perencanaan Keuangan,1,Menghimpun data realisasi anggaran,4
p38,Analisis & Perencanaan Keuangan,1,Menghitung selisih anggaran terhadap rencana,4
p38,Analisis & Perencanaan Keuangan,1,Menyajikan angka dalam format yang diminta,4
p38,Analisis & Perencanaan Keuangan,2,Menjelaskan penyebab selisih anggaran,5
p38,Analisis & Perencanaan Keuangan,2,Menyusun proyeksi sederhana berdasarkan tren,4
p38,Analisis & Perencanaan Keuangan,2,Menyiapkan bahan rapat anggaran unit,5
p38,Analisis & Perencanaan Keuangan,3,Menyusun model keuangan untuk satu inisiatif,5
p38,Analisis & Perencanaan Keuangan,3,Menilai kelayakan belanja modal beserta asumsinya,5
p38,Analisis & Perencanaan Keuangan,3,Menyusun anggaran satu unit secara utuh,5
p38,Analisis & Perencanaan Keuangan,4,Menyusun rencana keuangan lintas unit,5
p38,Analisis & Perencanaan Keuangan,4,Menguji ketahanan rencana lewat beberapa skenario,5
p38,Analisis & Perencanaan Keuangan,4,Mengarahkan alokasi sumber daya berdasarkan hasil analisis,4
p38,Analisis & Perencanaan Keuangan,5,Menetapkan arah perencanaan keuangan perusahaan,4
p38,Analisis & Perencanaan Keuangan,5,Menjadi mitra pikir direksi dalam keputusan besar,5
p38,Analisis & Perencanaan Keuangan,5,Menghubungkan rencana keuangan dengan strategi jangka panjang,5
p38,Pengendalian & Kepatuhan,1,Menjalankan prosedur pengendalian yang sudah ditetapkan,3
p38,Pengendalian & Kepatuhan,1,Menyiapkan dokumen kepatuhan yang diminta,1
p38,Pengendalian & Kepatuhan,1,Mengenali kewajiban pajak yang rutin,1
p38,Pengendalian & Kepatuhan,2,Memeriksa kelengkapan bukti sesuai ketentuan,3
p38,Pengendalian & Kepatuhan,2,Menghitung kewajiban pajak berkala,3
p38,Pengendalian & Kepatuhan,2,Melaporkan penyimpangan prosedur yang ditemuinya,3
p38,Pengendalian & Kepatuhan,3,Menilai kecukupan pengendalian pada satu proses,3
p38,Pengendalian & Kepatuhan,3,Menangani pemeriksaan dari pihak luar,1
p38,Pengendalian & Kepatuhan,3,Menutup temuan audit beserta perbaikan prosesnya,2
p38,Pengendalian & Kepatuhan,4,Merancang pengendalian internal untuk proses baru,1
p38,Pengendalian & Kepatuhan,4,Menilai risiko kepatuhan pada rencana bisnis,1
p38,Pengendalian & Kepatuhan,4,Menyusun kebijakan perpajakan perusahaan,3
p38,Pengendalian & Kepatuhan,5,Menetapkan kerangka pengendalian dan kepatuhan perusahaan,2
p38,Pengendalian & Kepatuhan,5,Menyeimbangkan kelincahan bisnis dengan risiko kepatuhan,1
p38,Pengendalian & Kepatuhan,5,Menjaga hubungan dengan otoritas dan auditor,1
p38,Pengelolaan Data,1,Mengambil data dengan kueri sederhana sesuai permintaan,4
p38,Pengelolaan Data,1,Mengenali arti kolom pada tabel yang dipakainya,5
p38,Pengelolaan Data,1,Menyajikan data dalam bentuk yang mudah dibaca,4
p38,Pengelolaan Data,2,Menyusun kueri gabungan lintas tabel,5
p38,Pengelolaan Data,2,Memeriksa kewajaran data sebelum dipakai,5
p38,Pengelolaan Data,2,Membuat alur pengolahan data yang berjalan berulang,5
p38,Pengelolaan Data,3,Merancang struktur data untuk kebutuhan baru,5
p38,Pengelolaan Data,3,Menelusuri sumber ketidakcocokan angka antar laporan,4
p38,Pengelolaan Data,3,Menjaga alur data tetap berjalan saat sumbernya berubah,3
p38,Pengelolaan Data,4,Menetapkan definisi baku untuk ukuran yang dipakai bersama,3
p38,Pengelolaan Data,4,Merancang tata kelola mutu data pada satu ranah,5
p38,Pengelolaan Data,4,Menilai kelayakan data untuk kebutuhan analitik lanjutan,3
p38,Pengelolaan Data,5,Menetapkan arah pengelolaan data tingkat organisasi,5
p38,Pengelolaan Data,5,Menjadikan data sebagai dasar keputusan lintas fungsi,5
p38,Pengelolaan Data,5,Membangun kemampuan olah data di tim lain,5
p39,Mendengar Aktif,1,Mencatat hal yang disampaikan klien tanpa memotong pembicaraan,2
p39,Mendengar Aktif,1,Mengulang kembali informasi faktual dengan benar,2
p39,Mendengar Aktif,1,Menahan diri untuk tidak langsung menawarkan produk,2
p39,Mendengar Aktif,2,Mengonfirmasi pemahaman atas poin utama sebelum melanjutkan,4
p39,Mendengar Aktif,2,Mengajukan pertanyaan klarifikasi saat ada informasi yang kabur,4
p39,Mendengar Aktif,2,Menyesuaikan kecepatan bicara dengan gaya lawan bicara,2
p39,Mendengar Aktif,3,Menggali pernyataan implisit dengan pertanyaan lanjutan yang relevan,4
p39,Mendengar Aktif,3,Membedakan keluhan permukaan dari masalah yang sebenarnya,4
p39,Mendengar Aktif,3,"Merangkum kebutuhan klien dengan bahasa klien, bukan bahasa produk",4
p39,Mendengar Aktif,4,"Menangkap kebutuhan yang tidak terucap dari nada, jeda, dan keraguan",2
p39,Mendengar Aktif,4,Mengelola percakapan multi-pihak dan memastikan setiap suara terdengar,2
p39,Mendengar Aktif,4,Mengenali ketika jawaban klien menghindari isu yang sesungguhnya,4
p39,Mendengar Aktif,5,Melatih rekan kerja membaca sinyal halus dalam percakapan komersial,4
p39,Mendengar Aktif,5,Merancang panduan diskusi diagnostik yang dipakai tim,3
p39,Mendengar Aktif,5,Menggunakan wawasan dari lapangan sebagai masukan strategi produk,3
p39,Keandalan,1,Hadir dan merespons sesuai komitmen waktu yang disepakati,4
p39,Keandalan,1,Menyelesaikan tugas administratif tepat waktu,4
p39,Keandalan,1,Memberi tahu lebih awal jika ada keterlambatan,5
p39,Keandalan,2,Menepati janji kecil secara konsisten dari waktu ke waktu,5
p39,Keandalan,2,Menyelesaikan tindak lanjut tanpa perlu diingatkan,4
p39,Keandalan,2,Menjaga akurasi informasi yang disampaikan kepada klien,3
p39,Keandalan,3,Menjadi titik kontak yang bisa diandalkan tanpa pengawasan,3
p39,Keandalan,3,Mengambil tanggung jawab atas kesalahan dan memperbaikinya,5
p39,Keandalan,3,Menjaga konsistensi mutu layanan lintas seluruh akun yang dipegang,5
p39,Keandalan,4,Menepati komitmen meski kondisi berubah atau menjadi sulit,5
p39,Keandalan,4,Menjadi penjamin kualitas bagi pekerjaan rekan pada akun bersama,3
p39,Keandalan,4,Menjaga kepercayaan klien melalui masa transisi organisasi,3
p39,Keandalan,5,Reputasi keandalannya menjadi alasan klien memperpanjang kontrak,5
p39,Keandalan,5,Menetapkan standar akuntabilitas yang diikuti tim,4
p39,Keandalan,5,Dipercaya menangani akun paling sensitif bagi perusahaan,3
p39,Pemantauan Kinerja Akun,1,Mencatat status akun secara berkala sesuai format yang ditentukan,2
p39,Pemantauan Kinerja Akun,1,Melaporkan perkembangan tanpa diminta atasan,1
p39,Pemantauan Kinerja Akun,1,Mengenali ketika sebuah komitmen belum terpenuhi,2
p39,Pemantauan Kinerja Akun,2,Meninjau pemakaian dan pencapaian klien pada setiap periode,2
p39,Pemantauan Kinerja Akun,2,Membandingkan realisasi dengan target yang disepakati,1
p39,Pemantauan Kinerja Akun,2,Menandai penyimpangan yang perlu perhatian lebih lanjut,1
p39,Pemantauan Kinerja Akun,3,Mengevaluasi kesenjangan antara yang dijanjikan dan yang terealisasi,1
p39,Pemantauan Kinerja Akun,3,Menelusuri penyebab penyimpangan hingga ke akarnya,1
p39,Pemantauan Kinerja Akun,3,Menyesuaikan rencana kerja akun berdasarkan hasil evaluasi,1
p39,Pemantauan Kinerja Akun,4,Memimpin tinjauan kinerja berkala bersama klien secara terstruktur,1
p39,Pemantauan Kinerja Akun,4,Mengevaluasi efektivitas tindakan koreksi yang sudah dijalankan,1
p39,Pemantauan Kinerja Akun,4,Mengidentifikasi pola lintas akun yang menandakan masalah sistemik,1
p39,Pemantauan Kinerja Akun,5,Menetapkan kerangka evaluasi untuk seluruh portofolio akun,1
p39,Pemantauan Kinerja Akun,5,Menghubungkan hasil pemantauan dengan keputusan alokasi sumber daya,1
p39,Pemantauan Kinerja Akun,5,Membangun disiplin evaluasi berbasis bukti di dalam tim,2
p39,Koordinasi Lintas Fungsi,1,Meneruskan permintaan klien ke tim terkait dengan informasi lengkap,3
p39,Koordinasi Lintas Fungsi,1,Menghadiri koordinasi internal sesuai jadwal,4
p39,Koordinasi Lintas Fungsi,1,Memberi kabar kepada klien setelah menerima jawaban internal,2
p39,Koordinasi Lintas Fungsi,2,Memastikan tindak lanjut internal berjalan tanpa perlu diingatkan klien,3
p39,Koordinasi Lintas Fungsi,2,Menyelaraskan ekspektasi waktu antara klien dan tim pelaksana,3
p39,Koordinasi Lintas Fungsi,2,Mendokumentasikan kesepakatan lintas tim secara tertulis,3
p39,Koordinasi Lintas Fungsi,3,Mengoordinasikan beberapa tim sekaligus untuk menyelesaikan isu klien,3
p39,Koordinasi Lintas Fungsi,3,Menengahi perbedaan prioritas antara klien dan tim internal,2
p39,Koordinasi Lintas Fungsi,3,Menjaga satu sumber kebenaran informasi untuk akun yang dipegang,4
p39,Koordinasi Lintas Fungsi,4,Menyelaraskan rencana pengembangan internal dengan rencana bisnis klien,4
p39,Koordinasi Lintas Fungsi,4,Mengelola ketergantungan antar tim pada implementasi berskala besar,3
p39,Koordinasi Lintas Fungsi,4,Mengangkat hambatan struktural ke tingkat yang bisa memutuskan,3
p39,Koordinasi Lintas Fungsi,5,Membangun mekanisme kolaborasi lintas fungsi untuk akun besar,4
p39,Koordinasi Lintas Fungsi,5,Menetapkan model tata kelola akun yang dipakai seluruh tim,3
p39,Koordinasi Lintas Fungsi,5,Menyelaraskan tujuan komersial dan operasional di tingkat organisasi,3
p39,Kepekaan Sosial,1,Mengenali kepuasan atau ketidakpuasan yang dinyatakan secara terbuka,5
p39,Kepekaan Sosial,1,Menyesuaikan sikap ketika lawan bicara terlihat tidak nyaman,3
p39,Kepekaan Sosial,1,Menanyakan kabar dan kondisi klien secara wajar,3
p39,Kepekaan Sosial,2,Menangkap perubahan sikap klien dari satu interaksi ke interaksi berikutnya,3
p39,Kepekaan Sosial,2,Mengenali kapan bukan waktu yang tepat untuk membahas komersial,4
p39,Kepekaan Sosial,2,Membedakan keberatan yang serius dari basa-basi,4
p39,Kepekaan Sosial,3,Membaca dinamika hubungan antar pihak di dalam organisasi klien,5
p39,Kepekaan Sosial,3,Mengenali motivasi personal di balik posisi yang diambil seseorang,4
p39,Kepekaan Sosial,3,Menyesuaikan pendekatan berdasarkan tekanan yang sedang dihadapi kontak,5
p39,Kepekaan Sosial,4,Mengenali pergeseran kekuasaan internal klien sebelum berdampak pada akun,4
p39,Kepekaan Sosial,4,Mendeteksi ketidakpuasan yang tidak pernah diucapkan secara langsung,3
p39,Kepekaan Sosial,4,Mengelola hubungan dengan pihak yang berseberangan tanpa kehilangan salah satunya,3
p39,Kepekaan Sosial,5,Memandu tim membaca peta politik pada akun strategis,3
p39,Kepekaan Sosial,5,Merancang strategi hubungan multi-pihak untuk akun besar,4
p39,Kepekaan Sosial,5,Menjadi rujukan dalam menangani situasi antarpribadi yang sensitif,5
p39,Inisiatif,1,Mengerjakan daftar prospek yang diberikan hingga tuntas,2
p39,Inisiatif,1,Melaporkan peluang yang ditemukan secara tidak sengaja,1
p39,Inisiatif,1,Meminta pekerjaan tambahan ketika target harian selesai,1
p39,Inisiatif,2,Mencari prospek tambahan dari sumber yang sudah tersedia,2
p39,Inisiatif,2,Mengusulkan perbaikan kecil pada materi atau proses penjualan,2
p39,Inisiatif,2,Menindaklanjuti peluang lintas produk tanpa diminta,2
p39,Inisiatif,3,Menyusun daftar target sendiri berdasarkan riset segmen,1
p39,Inisiatif,3,Menguji pendekatan baru dan mengukur hasilnya secara mandiri,3
p39,Inisiatif,3,Mengambil alih akun bermasalah sebelum menjadi eskalasi,3
p39,Inisiatif,4,Membuka kanal atau segmen baru atas inisiatif sendiri,2
p39,Inisiatif,4,Membangun kemitraan eksternal yang menghasilkan aliran prospek,3
p39,Inisiatif,4,Menginisiasi proyek lintas fungsi untuk mengatasi hambatan penjualan,3
p39,Inisiatif,5,Menciptakan peluang pasar baru yang berkembang menjadi lini bisnis,3
p39,Inisiatif,5,Mendorong perubahan strategi komersial berdasarkan temuan lapangan,3
